Pressure Sensor,Temperature Sensor,Flow Sensor,Vibration Sensor,Gas Sensor,Position Sensor,Tension Sensor,Acoustic Sensor,Humidity Sensor,Optical Sensor,Magnetic Sensor,Seismic Sensor,Chemical Sensor,Rate of Penetration Sensor,Weight on Bit Sensor,RPM Sensor,Leak Detection Sensor,Corrosion Sensor,Timestamp,Location,NMR Sensor (Porosity %),NMR Sensor (Permeability mD),NMR Sensor (T2 Relaxation Time ms),NMR Sensor (T1 Relaxation Time ms),Resistivity Sensor (ohm-m),Gamma Ray Sensor (API Units),Density Sensor (g/cm³),Neutron Sensor (Porosity %)
1963.85,551.257,8696.43,3.335,724.606,104.066,273.664,12996.135,42.879,627.031,5.007,1.008,52.485,84.928,98512.57,390.468,2.408,6.917,2022-06-29 09:57:45.737152,Site-20,81.29284053939371,23.16,884.18,1195.74,833.29,245,2.336,72.8
13569.828,15.997,6819.023,47.077,919.059,193.719,388.868,1436.286,25.151,536.341,4.983,0.313,1.707,46.928,20731.957,15.692,2.299,4.963,2022-06-30 09:57:45.737152,Site-3,3.88736970166893,12.16,487.07,3171.81,57.39,281,2.494,59.76
1713.403,291.384,8045.379,35.958,713.484,294.991,217.837,13933.262,92.025,594.191,3.951,0.369,46.682,61.615,32384.478,400.403,7.883,3.872,2022-07-01 09:57:45.737152,Site-21,65.89427939347428,27.39,438.82,8325.09,128.18,297,2.442,6.55
13092.5,510.523,9307.586,39.52,888.805,284.878,386.175,18502.347,59.047,666.233,1.751,0.41,22.156,34.559,95641.108,168.455,2.79,9.92,2022-07-02 09:57:45.737152,Site-24,27.25577488154005,61.21,407.42,4722.85,302.97,257,2.142,26.58
16653.316,137.533,7474.529,49.882,453.508,14.83,409.681,1729.388,34.261,428.505,5.239,1.319,82.137,19.18,60379.73,60.438,6.374,6.391,2022-07-03 09:57:45.737152,Site-48,87.15456807081264,39.53,365.08,5036.24,553.38,66,2.616,71.07
13430.299148463844,183.69638280770707,9484.609639953913,3.172819693975076,492.72657824461,247.4721633886918,9.734622457212826,4400.986843679774,35.021590712463535,481.6403864319328,1.7954600368975937,1.8013242858358,39.145165895969775,0.0,10332.439935541304,221.92395278128703,9.018357567164996,9.112148754349333,2022-07-04 09:57:45.737152,Site-40,48.49922845774996,48.47,526.05,2293.43,762.91,124,1.963,40.12
6789.0481595891,466.1602896672116,8189.689164097142,1.8120997605452205,523.2740984797356,171.3215207472703,351.8352861839297,8154.775723715806,47.23984244967638,522.3805250855149,2.7651335202735137,0.9766493955497502,25.400276826925605,43.44639375434981,25856.18705696192,412.9559879642137,3.110768502615826,4.417274998655907,2022-07-05 09:57:45.737152,Site-31,30.55764593278257,59.5,604.58,6484.23,921.2,26,2.18,32.54
7129.365,123.728,1526.472,36.092,980.583,36.112,290.253,12114.814,38.842,589.421,4.72,1.621,12.568,93.062,53034.008,252.351,2.356,3.472,2022-07-06 09:57:45.737152,Site-8,51.76389356894345,26.65,466.49,8878.53,412.15,49,1.892,10.4
10103.474,315.935,8587.281,28.006,192.035,278.42,7.852,13991.354,63.759,688.058,2.807,1.721,63.802,146.818,76939.801,192.483,5.397,9.892,2022-07-07 09:57:45.737152,Site-13,38.19580190452688,17.14,896.66,3295.81,105.92,14,2.375,7.02
7965.51,-5.042,6627.051,6.029,32.996,319.682,27.901,6800.822,33.204,426.104,4.281,0.252,94.531,113.34,70897.507,363.417,9.43,3.908,2022-07-08 09:57:45.737152,Site-38,56.43010646698302,9.28,317.73,6192.24,213.59,192,2.139,21.0
6550.349,436.136,8623.313,4.046,755.422,150.34,379.782,10974.566,67.593,401.264,1.554,1.345,73.04,58.277,69470.115,14.62,2.123,2.558,2022-07-09 09:57:45.737152,Site-2,11.453286832634824,13.58,578.35,3320.16,287.32,159,1.815,83.46
15258.485,254.448,6445.43,26.599,280.705,202.427,354.675,8256.91,21.292,625.485,1.126,1.375,68.325,29.157,93944.095,450.963,0.963,4.074,2022-07-10 09:57:45.737152,Site-27,99.69905028125513,11.9,300.02,7927.4,786.12,275,1.947,66.3
14133.809,166.656,5463.068,48.923,374.016,303.285,306.815,13894.739,17.093,670.824,5.296,1.871,90.792,72.271,489.642,107.962,9.492,3.52,2022-07-11 09:57:45.737152,Site-19,42.55558776967175,41.75,753.37,4750.12,686.67,138,1.905,34.09
4309.684,440.649,1447.299,18.791,312.487,331.202,181.57,10596.942,15.774,407.789,5.082,1.812,98.238,166.737,59891.738,481.409,2.982,8.235,2022-07-12 09:57:45.737152,Site-5,34.82306397073687,28.41,102.21,3395.35,209.08,192,2.821,6.1
18950.265,50.597,5818.429,47.251,281.023,275.458,217.887,4607.938,84.567,641.778,7.131,0.298,86.121,107.954,4309.866,338.604,7.883,1.601,2022-07-13 09:57:45.737152,Site-48,71.02098483162649,40.32,188.78,4201.07,838.76,120,2.257,18.84
18205.112,499.039,1133.226,27.064,941.151,218.55,373.044,1696.049,7.305,620.599,5.487,0.537,24.46,141.863,24406.576,422.054,1.776,3.276,2022-07-14 09:57:45.737152,Site-6,36.38994064953325,6.29,801.22,913.18,859.17,248,2.446,44.99
1011.545,5.751,4911.988,24.899,870.434,314.181,465.867,16677.949,70.309,507.423,6.097,0.378,67.829,44.278,69735.873,276.613,3.398,4.931,2022-07-15 09:57:45.737152,Site-47,83.32743050287577,84.08,183.28,8661.31,882.45,277,2.855,15.32
9594.589,-30.327,2609.196,4.708,19.652,308.279,228.252,14874.37,30.012,591.141,4.914,1.909,91.757,0.297,46533.777,484.665,1.637,8.049,2022-07-16 09:57:45.737152,Site-26,45.42707243604253,13.11,625.78,9580.73,275.08,129,1.764,76.26
6745.836,167.221,8107.787,24.615,721.514,175.758,88.702,4291.248,11.668,548.061,4.3,0.272,46.285,106.517,3372.716,154.359,7.379,0.913,2022-07-17 09:57:45.737152,Site-40,71.95584132654349,6.69,970.25,4774.66,133.82,24,2.858,78.86
7726.63,29.192,9356.539,15.09,475.062,133.19,462.438,2796.789,39.403,643.577,7.876,0.505,76.272,175.374,54993.967,314.554,9.742,1.33,2022-07-18 09:57:45.737152,Site-17,10.745321644188657,12.95,522.94,2214.15,104.05,49,2.282,13.69
10092.023,517.714,9814.058,34.844,973.268,253.427,202.498,9392.256,92.174,661.082,0.808,0.736,67.914,38.385,860.953,278.62,4.117,8.659,2022-07-19 09:57:45.737152,Site-24,84.61191855551118,240.75,187.48,6646.9,400.15,216,2.742,72.69
11066.802,-33.814,4966.009,24.935,334.952,49.589,349.363,19752.011,50.9,468.349,2.01,1.508,76.603,171.864,12978.951,307.838,8.486,9.033,2022-07-20 09:57:45.737152,Site-6,73.57179867781099,13.63,320.76,4524.36,429.38,97,1.744,51.22
2999.823,501.46,5065.803,21.155,344.358,205.305,290.537,379.945,44.1,476.137,1.688,0.171,79.785,183.142,30557.336,474.227,6.109,6.61,2022-07-21 09:57:45.737152,Site-44,21.17167784619657,14.51,823.48,2523.75,868.22,235,1.896,96.24
13870.874,394.232,7088.033,39.467,181.592,233.532,236.897,15959.536,9.798,423.759,1.254,0.551,33.991,178.199,50307.578,499.63,5.607,5.006,2022-07-22 09:57:45.737152,Site-44,14.528600974578666,16.57,351.73,385.29,267.83,224,1.782,78.76
742.418,574.379,4394.605,18.057,672.723,77.723,115.917,2057.863,98.028,641.765,0.954,1.98,89.218,153.658,68053.502,414.087,3.341,1.556,2022-07-23 09:57:45.737152,Site-47,31.62923487256244,17.31,723.54,8897.15,626.93,208,2.447,58.53
12119.892,551.751,9144.729,35.72,110.225,153.879,426.354,5017.984,25.675,445.509,7.461,0.418,47.449,185.032,27040.174,265.24,2.896,4.834,2022-07-24 09:57:45.737152,Site-27,97.60705860319044,9.19,777.37,7967.55,788.23,244,1.704,60.36
5067.559,265.308,3608.828,49.489,856.193,29.938,472.702,17395.437,93.588,543.821,1.859,1.002,39.515,28.91,90969.966,168.556,8.032,5.99,2022-07-25 09:57:45.737152,Site-30,25.683157456705864,23.18,501.23,8290.23,269.23,226,2.649,17.89
9525.97,517.565,3592.703,42.832,853.749,164.052,333.572,12786.658,91.035,403.417,4.285,1.944,92.226,95.219,48643.33,422.879,4.57,4.263,2022-07-26 09:57:45.737152,Site-37,45.612720894663326,58.89,783.24,4398.96,267.21,189,1.863,89.36
2261.021,209.893,5444.397,46.117,224.628,189.68,403.289,6510.114,89.637,522.863,6.354,0.952,78.122,113.259,87040.367,75.258,0.233,4.649,2022-07-27 09:57:45.737152,Site-11,3.0020225717336317,27.5,316.97,7532.8,669.19,1,1.87,55.92
7434.231,-17.31,7123.011,14.387,723.567,220.778,258.36,12246.319,9.253,509.131,7.653,0.796,79.415,175.709,14053.072,440.975,7.478,0.555,2022-07-28 09:57:45.737152,Site-41,39.72275295662325,6.61,516.21,5812.67,726.16,154,1.908,57.41
9235.684,466.002,8375.158,13.274,632.945,94.179,112.275,10492.913,75.407,473.482,6.981,1.852,2.565,134.336,80614.005,497.963,6.152,9.357,2022-07-29 09:57:45.737152,Site-33,57.132001543310274,14.23,686.59,3748.38,959.77,178,2.582,57.54
11098.679,15.238,6576.346,17.353,80.404,140.078,23.007,9362.488,62.954,506.369,1.109,0.175,34.51,101.788,32988.751,107.413,3.415,1.242,2022-07-30 09:57:45.737152,Site-14,95.3124612507965,11.57,168.16,8427.58,849.96,288,2.84,27.62
14146.073,131.962,2236.378,30.355,604.398,186.331,83.267,5930.981,72.437,598.859,0.259,1.159,83.799,98.229,46847.458,498.784,0.553,6.979,2022-07-31 09:57:45.737152,Site-13,51.67360449400644,21.18,273.69,9987.58,822.07,195,2.816,81.21
415.633,-13.111,9027.178,9.834,372.272,213.722,307.66,1204.821,20.296,461.056,0.188,1.843,72.151,10.969,59511.622,118.428,9.281,6.921,2022-08-01 09:57:45.737152,Site-9,81.91073261776877,75.98,652.07,8992.92,692.34,172,1.647,86.23
2594.889221255143,350.25869825800305,8101.431883147159,3.769419124772331,782.187090656916,224.97437129816805,331.90126211225447,3979.905739378265,38.02500448415844,502.47634205705657,6.237920919424078,1.524235926847859,50.92276262872216,120.4177846475633,45324.655662875055,120.09411829054146,5.848231109404993,0.01,2022-08-02 09:57:45.737152,Site-18,54.71276425689005,17.31,655.39,7762.14,118.57,162,1.881,28.79
3630.002,395.135,5472.34,37.963,699.62,322.081,493.186,11079.456,58.73,476.46,7.721,1.677,93.821,35.888,78824.945,216.232,5.231,3.632,2022-08-03 09:57:45.737152,Site-9,4.07850134355181,18.39,493.35,7475.33,809.26,30,2.475,44.18
17627.099,374.769,510.066,3.925,315.696,141.922,239.29,10784.685,14.512,499.823,0.226,0.828,52.692,155.064,85309.455,138.876,6.268,5.136,2022-08-04 09:57:45.737152,Site-23,31.500827518977403,118.82,795.61,6502.84,935.33,128,2.397,17.92
14938.52492019999,412.52312056746695,8982.776349027805,0.0,947.8481612080292,73.55183961692839,221.08117660006283,15179.783028431177,43.62392149152403,602.0415726274122,1.306991448188088,1.1564291098153905,25.143250366172,183.400349485964,0.0,227.31376209869376,5.493363200948001,4.138123338042012,2022-08-05 09:57:45.737152,Site-27,57.55495078311033,48.24,482.11,8536.32,390.78,40,2.008,23.85
15252.623,343.166,639.392,33.22,697.688,80.069,8.942,2537.88,63.795,583.106,5.791,0.614,49.956,141.032,27616.066,435.355,0.465,3.074,2022-08-06 09:57:45.737152,Site-36,95.05939659311244,35.66,881.33,4931.32,313.73,15,2.751,33.6
93.614,453.479,2753.86,16.26,696.387,255.777,244.508,13061.516,93.016,640.285,9.211,1.692,78.066,23.918,86901.188,437.004,5.358,9.048,2022-08-07 09:57:45.737152,Site-28,85.91303597512334,142.33,735.93,1818.11,522.53,98,1.689,90.2
5623.204,66.402,240.291,20.322,703.323,23.643,334.479,7492.586,95.149,491.169,8.031,1.293,75.471,109.332,61777.038,29.14,4.593,8.418,2022-08-08 09:57:45.737152,Site-42,22.835561417884765,32.78,314.76,7680.73,956.46,193,2.427,62.62
18644.511,216.391,2924.37,26.391,771.266,136.835,336.596,9246.016,34.735,536.707,5.004,0.019,24.105,107.651,77574.82,284.58,3.111,8.485,2022-08-09 09:57:45.737152,Site-36,22.01098300191635,2.76,395.31,9195.14,50.93,260,1.896,58.79
15321.402,468.454,6400.688,23.681,329.849,191.191,48.136,5713.032,33.141,515.508,3.605,0.713,39.216,18.651,91938.75,118.401,9.377,2.27,2022-08-10 09:57:45.737152,Site-14,20.117296711390075,46.19,667.72,3414.18,708.91,243,2.264,94.68
11811.606,408.796,7022.74,49.024,747.555,59.532,118.313,13830.539,82.431,678.446,2.443,1.173,47.735,96.071,26127.384,262.547,9.441,3.304,2022-08-11 09:57:45.737152,Site-32,92.24988963025032,4.09,894.46,7830.05,814.69,88,2.062,79.13
6298.913,314.792,5727.474,31.614,28.244,312.955,222.555,19885.677,38.667,443.669,6.65,0.013,21.425,107.298,8362.948,193.683,5.711,5.265,2022-08-12 09:57:45.737152,Site-36,85.26661531017207,31.56,178.79,2737.95,788.77,13,2.921,1.61
11783.605,469.492,8719.268,13.56,814.088,191.075,135.771,17326.264,21.137,586.359,1.382,0.531,26.096,8.795,50680.759,70.956,7.329,4.066,2022-08-13 09:57:45.737152,Site-18,77.48834322529487,3.62,514.71,9426.06,566.82,120,2.206,12.43
16897.488,38.594,3386.887,4.785,807.914,66.996,380.822,5262.165,10.776,512.976,4.961,1.308,28.61,68.116,594.81,179.407,9.212,7.968,2022-08-14 09:57:45.737152,Site-21,39.27351142242276,12.59,118.87,6834.93,920.57,94,2.915,24.78
8991.655,554.424,4233.169,39.945,637.573,182.853,414.216,11493.036,21.592,659.92,2.508,1.156,53.931,168.116,33235.565,464.952,0.643,5.349,2022-08-15 09:57:45.737152,Site-20,50.43807042987668,13.96,279.53,5693.19,134.61,111,1.87,30.39
5682.664,329.834,1191.653,31.846,898.915,347.752,209.686,10107.576,0.925,554.0,9.585,1.705,67.37,192.503,8807.817,273.755,0.872,3.507,2022-08-16 09:57:45.737152,Site-2,46.43317447951528,9.3,686.01,7798.92,245.23,167,2.614,83.41
6181.164,210.381,3425.805,2.378,887.931,110.487,229.715,15371.45,35.009,609.157,6.838,1.406,44.075,35.547,7396.948,470.986,9.366,1.208,2022-08-17 09:57:45.737152,Site-44,25.339810755937265,14.17,77.83,8132.5,307.03,9,2.54,76.99
13327.245,124.677,4875.915,5.524,800.358,205.396,292.404,18996.916,11.653,418.77,8.548,1.474,99.191,89.825,78390.134,420.048,5.968,5.532,2022-08-18 09:57:45.737152,Site-20,50.502804614876695,56.41,662.39,8923.81,8.78,111,2.729,14.54
141.011,103.764,8008.836,9.992,534.334,295.06,73.374,3407.072,37.775,417.366,1.625,1.489,0.628,24.545,87671.632,473.806,1.461,5.156,2022-08-19 09:57:45.737152,Site-33,3.0496547852754463,9.84,900.82,9011.29,370.73,167,2.506,53.39
4788.486,189.806,5264.205,49.016,266.824,49.431,177.346,3509.734,50.652,530.727,0.771,1.206,84.029,140.59,37773.953,402.118,3.149,0.59,2022-08-20 09:57:45.737152,Site-44,13.181037349745916,34.64,969.37,527.86,160.74,129,2.489,10.91
18047.219,144.945,8026.554,24.544,218.26,268.746,82.813,9414.327,83.863,621.668,5.624,0.424,86.445,48.661,3640.658,384.414,2.709,7.643,2022-08-21 09:57:45.737152,Site-15,88.65895961689463,7.65,216.71,1229.95,724.65,200,2.458,17.29
7886.458583872261,195.81506132084192,9552.781340685826,43.39949717722876,677.1047500311978,4.769420296751022,339.2197748526408,12558.678863500216,99.94968504866686,650.989617058934,0.2539689350904985,1.4410956524651628,49.8812898700966,10.407275149502471,72329.69293563695,270.5306495828327,10.0,7.200514072936487,2022-08-22 09:57:45.737152,Site-28,75.16797670314233,16.62,748.92,8260.78,415.01,55,2.928,24.22
4308.325218534328,232.4777046124793,8507.376953403931,50.0,607.4015308508917,149.1072862209057,409.7701537216946,16851.897841386737,27.860283464198005,612.7146195148495,9.327913514040354,1.977399598987974,12.274322195270123,145.98576627217165,33234.232918277616,423.5149224996565,9.057968368168003,8.768141019522172,2022-08-23 09:57:45.737152,Site-31,42.286840905908704,27.77,926.38,9460.57,704.49,46,1.831,90.53
9021.639,108.629,6284.699,31.513,333.829,45.656,432.858,13235.45,3.016,494.901,7.472,1.964,24.789,195.148,54421.388,228.302,5.306,5.621,2022-08-24 09:57:45.737152,Site-42,51.71503622838773,7.41,91.46,3077.41,293.72,92,1.544,36.57
16076.709,453.636,2130.012,25.242,33.659,71.764,349.626,13303.732,4.037,443.512,1.566,0.062,19.089,187.731,92509.145,437.447,7.166,4.724,2022-08-25 09:57:45.737152,Site-46,36.99988859599775,5.41,414.08,87.01,132.0,30,2.483,91.58
14189.401,124.602,6351.855,41.793,930.424,23.639,427.629,1426.734,71.787,555.364,8.719,1.628,37.295,87.186,37155.514,411.421,0.85,3.234,2022-08-26 09:57:45.737152,Site-40,74.07798671606724,32.85,919.42,3227.73,132.08,70,1.75,75.07
20000.0,317.5355722868728,4101.212000119059,32.49586223483349,448.7245809897835,171.07237019324407,457.8265042605485,20000.0,11.996484170098014,505.1794120845903,0.4208956637343569,2.0,36.08170256531908,92.44473820966692,19238.45481018024,458.6390547031966,3.497112725917036,8.000833610552778,2022-08-27 09:57:45.737152,Site-13,78.41871792320796,61.75,202.87,3829.26,203.34,26,2.485,74.94
1182.951,-14.51,5306.216,47.894,687.606,224.091,84.049,7149.923,57.045,446.123,7.351,1.434,1.266,63.845,69965.817,451.792,8.897,7.041,2022-08-28 09:57:45.737152,Site-27,76.32851902031591,18.56,933.77,7610.57,115.3,120,1.964,80.35
9980.201,493.922,8377.717,31.705,918.132,17.099,410.649,17521.312,68.668,583.124,9.616,1.196,36.37,161.308,96413.071,332.516,4.482,9.754,2022-08-29 09:57:45.737152,Site-2,72.26117248344495,12.71,527.24,476.8,220.63,213,1.563,9.6
404.97,-0.52,2984.037,8.688,693.87,149.714,386.99,3738.658,41.668,595.462,8.56,0.695,34.229,82.04,14730.531,381.035,5.633,8.11,2022-08-30 09:57:45.737152,Site-40,20.450433869279586,23.47,99.98,2127.19,579.08,85,2.616,81.46
12903.474,327.971,3258.012,14.499,960.561,73.299,409.162,6253.719,87.9,546.392,8.556,1.074,40.195,138.893,24624.998,24.803,5.129,9.989,2022-08-31 09:57:45.737152,Site-6,33.79699792404788,21.23,449.93,8939.79,256.41,1,1.575,25.26
9163.079,475.859,9448.597,34.543,895.776,10.841,382.298,16403.92,70.178,420.853,3.256,0.242,83.004,40.779,77254.309,122.02,9.753,6.031,2022-09-01 09:57:45.737152,Site-24,46.98454349836749,25.61,326.33,1549.05,343.01,167,1.825,98.39
15069.124,403.297,9121.802,10.502,740.64,124.881,97.307,7139.115,48.949,599.555,1.918,1.545,17.232,45.231,82038.676,97.793,2.551,5.446,2022-09-02 09:57:45.737152,Site-21,33.079299142765564,1.6,282.28,7592.72,52.83,207,1.988,84.82
10986.684,184.475,8362.587,47.137,984.848,26.97,429.434,4548.506,29.844,634.463,3.821,1.261,36.139,76.984,39145.581,129.418,7.226,3.614,2022-09-03 09:57:45.737152,Site-45,75.4940200158329,6.9,541.52,3613.74,892.22,117,1.692,99.66
1274.019,312.043,59.242,12.264,759.737,138.25,223.016,6361.209,1.109,515.888,9.106,0.381,85.769,163.381,80890.168,308.344,1.667,1.337,2022-09-04 09:57:45.737152,Site-34,32.935352424995465,8.63,483.64,6626.94,138.25,89,2.825,93.71
6937.977,367.232,504.099,47.915,574.987,21.6,5.587,8926.961,61.399,552.51,0.369,0.393,5.266,108.638,76665.36,217.003,9.534,7.9,2022-09-05 09:57:45.737152,Site-21,13.823208678533716,23.36,482.02,739.39,348.73,147,2.402,35.97
1239.552928344735,341.8594082992858,925.436826621896,19.76661880957348,545.6813944787689,315.189033565484,182.01024203958872,4508.835062421968,31.828719085281424,613.1629019141445,3.135123261675312,0.5594591957091292,43.48126109643826,160.73133156669417,51383.92854473734,409.79847749454177,4.103439355655893,7.403064110944223,2022-09-06 09:57:45.737152,Site-41,39.90404520483041,24.19,88.23,2866.29,379.54,30,2.769,94.17
15874.727,557.663,3164.995,3.738,940.414,75.835,208.138,15727.531,39.306,638.873,1.618,1.744,37.33,27.287,47987.42,340.742,8.774,5.9,2022-09-07 09:57:45.737152,Site-23,97.99144327823804,37.95,802.34,4248.47,772.15,193,2.489,33.02
11562.203,49.415,9678.877,48.096,166.624,310.67,33.245,16236.286,83.518,535.105,1.69,1.518,69.12,183.457,17777.359,433.347,2.929,0.546,2022-09-08 09:57:45.737152,Site-36,22.588141293357587,25.99,481.49,8572.27,483.59,219,2.938,65.93
13002.587,225.319,3069.321,15.528,861.878,56.888,332.409,19553.882,96.289,448.534,8.784,1.786,73.412,116.476,96024.511,183.825,6.164,0.263,2022-09-09 09:57:45.737152,Site-31,61.21586589432291,5.47,820.92,5635.4,383.02,211,2.261,81.87
13197.904,584.734,1040.429,22.322,185.722,230.96,253.395,10498.366,74.012,598.621,4.45,1.181,46.895,128.679,15944.518,60.168,5.148,4.203,2022-09-10 09:57:45.737152,Site-6,43.29730498397063,85.37,824.61,453.21,695.91,98,1.578,38.2
7288.526,396.806,1158.491,34.389,388.509,161.427,254.915,3396.41,32.67,482.194,3.528,1.916,79.653,113.617,99122.319,245.991,9.856,9.421,2022-09-11 09:57:45.737152,Site-13,7.102456764932663,71.66,317.2,8018.86,597.06,252,1.733,20.39
9251.719,29.988,1302.106,6.142,401.731,28.139,249.964,3080.715,97.132,540.515,7.818,0.395,37.13,27.081,16066.937,133.324,1.12,4.104,2022-09-12 09:57:45.737152,Site-23,48.787660599805946,5.71,4.45,546.16,78.23,284,2.353,89.49
4142.612,460.128,9585.999,47.48,27.103,278.195,36.624,2838.622,40.528,608.688,1.776,1.877,58.418,161.861,84068.684,262.326,8.792,2.556,2022-09-13 09:57:45.737152,Site-10,70.21643286483125,28.01,911.25,9343.73,312.77,89,2.004,10.33
1005.284,141.037,2962.183,31.149,640.99,186.971,409.933,3267.091,53.666,674.121,2.229,1.069,26.183,145.38,85767.081,320.54,1.518,1.543,2022-09-14 09:57:45.737152,Site-21,51.32199758278188,11.07,760.72,2117.96,978.61,78,1.664,36.5
4217.481,62.878,9057.136,19.187,647.5,204.135,109.627,8265.759,62.412,634.206,8.655,1.327,54.482,140.613,84981.768,220.584,4.047,6.996,2022-09-15 09:57:45.737152,Site-3,87.21060637465811,23.08,107.34,4879.77,483.39,211,1.845,54.06
15177.432,444.44,1144.924,27.859,972.735,316.691,448.338,13555.281,65.897,405.272,3.439,0.575,9.023,133.932,64676.835,316.906,4.268,3.0,2022-09-16 09:57:45.737152,Site-45,28.893701665758265,57.59,701.76,723.74,424.25,212,2.188,80.47
0.0,411.4044908311705,979.9841886240432,17.946664827077896,450.10041827829656,0.0,301.1599984479859,12777.171200702323,64.38905296830312,484.6921900695877,3.7760317289326544,0.8006874437770598,19.759231413028505,178.19304473585464,38702.51777478508,278.28670499270186,0.1,8.34812484581426,2022-09-17 09:57:45.737152,Site-31,8.624917130396492,169.03,20.12,5617.56,150.0,153,2.251,86.88
7376.796803954214,337.875521348421,6359.469100244246,48.39438746947486,0.0,36.58604581487334,208.28393165234505,2977.2614558439363,21.828861718430545,653.4824938626206,7.489762566218065,1.705522934897435,37.6943810533739,127.23493365261638,64536.27365089298,80.38603732018072,9.803751923225198,9.12482901057806,2022-09-18 09:57:45.737152,Site-13,93.6565611658006,42.58,27.86,4972.79,839.09,276,2.855,51.16
6117.228,120.062,284.503,43.499,48.129,70.736,228.643,7771.551,94.735,685.394,1.818,1.75,75.88,119.539,42577.084,334.323,9.194,4.356,2022-09-19 09:57:45.737152,Site-12,37.8196349528219,26.98,525.87,4103.08,133.39,43,1.631,57.34
18957.438,541.291,9157.504,47.628,568.136,319.354,152.258,1403.475,38.707,690.356,8.966,1.773,14.499,172.246,51505.24,419.775,9.349,1.752,2022-09-20 09:57:45.737152,Site-41,57.64055514536334,14.3,96.13,356.69,105.17,143,2.019,85.38
10046.075,18.266,3032.129,40.539,545.534,156.992,253.623,13742.049,48.875,626.736,0.402,1.944,0.722,79.348,52062.386,219.686,4.743,9.154,2022-09-21 09:57:45.737152,Site-29,79.20031261301959,24.1,964.34,8789.48,439.06,10,2.234,46.7
18180.332,-10.84,3556.142,36.042,351.788,87.747,169.74,7239.761,98.991,565.71,9.306,0.809,95.646,68.503,73497.211,290.816,9.355,5.423,2022-09-22 09:57:45.737152,Site-27,32.43136638755806,78.24,893.84,8026.56,436.7,15,1.664,55.91
12016.638,565.719,7950.737,39.977,361.164,172.649,128.43,5813.923,67.675,579.373,7.418,0.848,78.963,33.133,34539.823,413.823,9.19,8.642,2022-09-23 09:57:45.737152,Site-15,71.61645381776111,19.21,649.85,6330.67,981.47,16,2.497,1.84
10754.815,283.724,3386.205,35.009,16.965,47.428,234.207,14599.688,29.125,471.555,7.07,0.81,18.113,138.098,67502.746,435.324,2.182,3.684,2022-09-24 09:57:45.737152,Site-23,13.541884981782804,8.28,63.8,5722.73,127.62,147,2.247,95.11
1669.253,138.296,2972.699,4.852,793.994,17.426,213.309,9100.314,11.196,433.621,9.668,0.497,83.575,51.38,11155.164,153.952,0.301,7.174,2022-09-25 09:57:45.737152,Site-16,29.129374720550526,3.98,324.9,6949.77,483.88,176,2.166,56.68
6561.963127779652,-47.71951467212798,202.90351689821443,23.46566259457828,485.6915638866784,221.4964947008292,346.032590142798,4044.768876899626,23.94364756818826,424.1997374762104,3.653593072636216,1.8549628467891413,82.58597172671611,170.74198258896496,86588.127678497,383.5040435753311,9.34765008198911,5.765383370992622,2022-09-26 09:57:45.737152,Site-22,14.47106361365199,33.55,371.79,1440.76,201.33,1,2.451,72.76
13829.814385202417,220.45405090878137,4168.72136880991,30.4095123617309,824.4693912586736,187.65291112318425,43.39617412161945,14431.544637623228,60.27979283907803,523.4547613334483,0.6683386157573189,0.5962472279368443,95.94436684142256,28.87352886782459,2232.934258557496,84.49585478689087,5.352661029423452,2.897023081848725,2022-09-27 09:57:45.737152,Site-16,81.12305584013578,25.72,480.93,9326.51,701.79,189,1.917,24.79
15303.715,-3.507,3634.701,36.378,775.665,28.593,350.935,12427.133,30.284,451.586,7.462,0.063,90.945,143.423,64965.692,3.953,5.511,5.728,2022-09-28 09:57:45.737152,Site-47,22.264923522678536,10.53,168.99,2847.45,391.75,146,1.992,65.66
15327.517,453.704,1439.348,40.041,239.107,225.343,295.252,8194.346,87.816,496.424,9.404,1.667,96.012,107.672,15715.711,261.338,7.909,8.024,2022-09-29 09:57:45.737152,Site-28,71.74035554052102,56.04,577.55,6565.25,648.5,67,1.736,46.0
12786.609,-20.336,5400.834,44.79,81.789,43.551,494.494,10062.21,11.905,439.563,9.973,0.907,28.98,59.839,9785.52,155.376,9.105,6.225,2022-09-30 09:57:45.737152,Site-27,94.32983972456526,13.17,435.83,6067.95,338.48,4,2.259,11.25
2917.477,580.311,4758.93,25.509,815.521,32.252,276.073,1343.492,54.057,695.12,0.91,1.355,20.271,67.672,81929.051,24.412,8.147,2.888,2022-10-01 09:57:45.737152,Site-39,52.7772209068877,17.56,947.3,6366.5,564.59,46,2.04,83.02
16120.837,409.601,7348.708,49.728,757.004,313.666,43.758,15297.035,65.388,494.211,5.179,1.741,54.4,95.872,88481.566,253.902,1.841,4.655,2022-10-02 09:57:45.737152,Site-12,54.00291922606877,19.75,936.2,8789.64,469.19,180,1.877,83.93
1836.829,208.778,4251.44,14.755,53.369,86.649,141.729,6744.809,12.02,639.726,1.463,0.629,18.597,174.524,87883.691,440.302,6.634,8.442,2022-10-03 09:57:45.737152,Site-40,46.1033568097812,14.14,565.52,2959.82,374.43,197,1.681,6.37
